Time_to_land;Initial_time;ARP_distance;ARP_azimuth;Heading;Altitude;IAS;GS;Barometric_pressure;Wind_direction;Wind_variability;Wind_speed;Visibility;European_airlines;American_airlines;Latam_airlines;Other_airlines;Day_of_the_week;Mix_index;WTC;RWY
636;26946;67838.68188;244.3753986;232.1838484;3688.08;280;280;1033;50;180;1;10000;0;0;0;1;3;100;H;25R
633;27027;67861.72641;224.386683;177.6993489;2529.84;261;410;1033;320;60;4;10000;0;0;0;0;3;128.5714286;M;25R
1052;27442;67972.50223;225.5023211;177.0422659;3048;236;442;1033;320;60;4;10000;1;0;0;0;3;125;M;25R
992;27475;67983.49024;225.3609086;178.3750842;3474.72;261;446;1033;320;60;4;10000;1;0;0;0;3;122.2222222;M;25R
1004;38531;67446.18246;359.0637043;339.6542789;3421.38;317;252;1033;110;0;5;10000;1;0;0;0;3;166.6666667;M;25R
766;27522;67947.52037;208.8322095;173.2273461;3528.06;258;446;1033;320;60;4;10000;1;0;0;0;3;120;M;25R
967;27838;67991.51572;225.3730178;177.2231114;3063.24;240;428;1033;320;60;4;10000;1;0;0;0;3;122.2222222;M;25R
1204;28406;67824.77363;92.6609673;85.96664643;5143.5;269;350;1033;320;60;4;10000;1;0;0;0;3;128.5714286;M;25R
1310;28537;67005.3192;92.81125602;85.91863976;5143.5;270;346;1033;320;60;4;10000;1;0;0;0;3;128.5714286;H;25R
846;28659;67973.19765;225.3953755;176.5798505;2887.98;245;460;1033;320;60;4;10000;1;0;0;0;3;150;M;25R
1249;29002;67838.45126;92.73517751;86.13609335;5448.3;277;378;1033;330;30;4;10000;1;0;0;0;3;157.1428571;M;25R
821;29227;67954.46644;208.914562;175.7390732;4099.56;274;442;1033;330;30;4;10000;1;0;0;0;3;128.5714286;M;25R
734;29386;67881.21798;213.4017222;153.6536897;3048;272;380;1033;330;30;4;10000;1;0;0;0;3;128.5714286;M;25R
949;29767;67368.30823;10.69866133;354.364095;4297.68;269;430;1033;330;30;4;10000;1;0;0;0;3;133.3333333;M;25R
1213;29616;67874.88072;92.63726261;86.17037539;5181.6;251;328;1033;330;30;4;10000;1;0;0;0;3;128.5714286;M;25R
632;29985;66770.71339;197.9946321;174.1880979;3208.02;263;444;1033;330;30;4;10000;1;0;0;0;3;100;M;25R
853;30700;67925.7051;208.7606469;160.6163918;4175.76;284;446;1033;320;65;5;7000;1;0;0;0;3;100;M;25R
808;30469;67936.06733;208.8588339;172.032181;3406.14;273;410;1033;330;30;4;10000;0;0;0;0;3;100;M;25R
693;30809;67925.34897;208.9514505;172.8203385;3634.74;240;366;1033;320;65;5;7000;1;0;0;0;3;100;M;25R
625;30916;67934.78055;273.0360201;277.5527176;2712.72;271;412;1033;320;65;5;7000;0;0;0;1;3;100;M;25R
695;31008;67948.85454;259.5855409;247.3496683;3078.48;252;458;1033;320;65;5;7000;0;0;0;1;3;100;H;25R
689;31254;67853.26042;190.392954;158.2147611;3276.6;255;444;1033;320;65;5;7000;1;0;0;0;3;128.5714286;M;25R
624;31503;67892.80959;216.2946659;179.0453057;3451.86;267;456;1033;320;65;5;7000;1;0;0;0;3;125;M;25R
593;31579;67591.3851;241.3740943;235.4862243;2263.14;267;430;1033;320;65;5;7000;0;0;0;1;3;122.2222222;M;25R
562;32115;67866.64869;243.9595432;248.0501447;3451.86;238;414;1033;320;65;5;7000;1;0;0;0;3;128.5714286;M;25L
649;32195;67805.43432;276.1503706;273.179607;2865.12;260;260;1033;320;65;5;7000;1;0;0;0;3;128.5714286;M;25R
623;32657;67922.01921;259.5589548;245.9088925;2933.7;243;440;1033;340;0;4;8000;1;0;0;0;3;128.5714286;M;25R
748;32878;67870.80605;275.9336873;274.8819138;2758.44;246;396;1033;340;0;4;8000;0;0;0;1;3;128.5714286;M;25R
876;33119;67988.91307;275.9328819;274.2224999;3467.1;248;430;1033;340;0;4;8000;0;0;0;1;3;128.5714286;M;25R
631;33133;67992.88545;259.5492284;212.2324079;2948.94;268;460;1033;340;0;4;8000;1;0;0;0;3;125;M;25R
1079;33246;67919.11721;259.6473133;246.6732864;4389.12;253;442;1033;340;0;4;8000;1;0;0;0;3;122.2222222;M;25R
866;33256;67360.99866;92.80681304;86.06997091;5128.26;255;318;1033;340;0;4;8000;1;0;0;0;3;120;M;25R
1176;34418;67926.83951;208.899198;172.997678;4030.98;262;408;1033;330;0;1;8000;1;0;0;0;3;100;M;25R
1078;34607;67935.56558;208.8226599;171.5236467;3825.24;289;408;1033;330;0;1;8000;1;0;0;0;3;100;M;25R
845;35386;67973.09687;208.8807206;171.8149459;3878.58;270;398;1033;330;0;1;8000;0;0;0;0;3;100;M;25R
1214;35630;66859.43095;92.82298622;85.94485951;5532.12;250;316;1033;330;0;1;8000;1;0;0;0;3;100;M;25R
806;35706;67946.75584;208.9208474;171.4213776;3688.08;239;346;1033;330;0;1;8000;1;0;0;0;3;100;M;25R
645;36196;67973.81613;225.4205389;179.3426598;3276.6;271;392;1033;0;0;0;9000;1;0;0;0;3;100;M;25R
697;36672;67679.24152;259.8964557;244.0965374;2887.98;280;478;1033;0;0;0;9000;0;0;0;1;3;100;J;25R
606;37781;67877.97469;239.3507754;246.9810475;3032.76;258;430;1033;0;0;0;9000;1;0;0;0;3;300;M;25R
600;38234;67911.42368;223.4215507;179.3596793;2827.02;285;446;1033;110;0;5;10000;0;1;0;0;3;200;M;25R
718;38269;67819.6714;259.7556758;211.9452626;2910.84;272;440;1033;110;0;5;10000;1;0;0;0;3;166.6666667;M;25R
730;38467;67939.23649;276.0703499;272.4846072;2758.44;246;446;1033;110;0;5;10000;0;0;0;1;3;140;H;25R
806;38686;67797.9397;202.3208265;173.4247361;3909.06;250;394;1033;110;0;5;10000;1;0;0;0;3;157.1428571;M;25L
587;39293;67897.67368;249.825975;239.7174766;2514.6;243;440;1033;110;0;5;10000;1;0;0;0;3;128.5714286;M;25R
735;39322;67944.11551;212.6981404;170.1773164;3474.72;254;394;1033;110;0;5;10000;1;0;0;0;3;125;M;25R
631;39372;67948.28529;225.3911236;179.5564987;2796.54;251;440;1033;110;0;5;10000;1;0;0;0;3;122.2222222;M;25R
848;39615;67925.56891;208.8071662;172.7856358;3893.82;267;424;1033;110;35;5;10000;1;0;0;0;3;120;M;25R
574;39973;67966.79763;222.9977002;179.2133565;2651.76;278;444;1033;110;35;5;10000;1;0;0;0;3;122.2222222;M;25R
610;40556;67995.45786;218.9592269;178.8164744;3048;251;430;1033;110;35;5;10000;1;0;0;0;3;128.5714286;M;25R
573;41000;67864.40212;189.5565512;168.3702947;3596.64;328;444;1033;110;35;5;10000;1;0;0;0;3;100;M;25R
692;41191;67945.45236;275.7185404;274.4335033;2750.82;244;424;1033;110;35;5;10000;0;0;0;1;3;100;M;25R
597;43215;67903.11336;217.5052213;178.4674884;3040.38;275;446;1033;150;0;6;10000;1;0;0;0;3;100;M;25R
607;43517;67876.85902;239.6654652;212.2182155;2560.32;228;440;1033;150;0;6;10000;1;0;0;0;3;100;M;25R
889;45278;67994.54535;10.78579801;28.48970281;4221.48;276;376;1032;140;30;6;10000;0;0;1;0;3;100;H;25R
557;43830;67878.57215;239.7378497;199.8868774;3230.88;239;442;1033;150;0;6;10000;1;0;0;0;3;100;M;25R
614;43899;67824.14749;207.3631364;173.0724243;3413.76;268;444;1033;150;0;6;10000;1;0;0;0;3;100;M;25R
639;44106;67880.30145;273.7211138;274.1574066;2788.92;253;424;1033;150;0;6;10000;0;0;0;1;3;100;M;25R
958;44828;67824.83706;92.67897055;86.22523349;5158.74;255;334;1033;150;0;6;10000;1;0;0;0;3;100;M;25R
566;45016;67765.77324;238.1526422;227.3169414;2926.08;269;446;1032;140;30;6;10000;1;0;0;0;3;100;M;25R
545;45216;67923.91339;240.958642;208.8805454;3162.3;261;440;1032;140;30;6;10000;1;0;0;0;3;100;M;25R
601;47419;67953.30536;214.1265358;177.7991911;3253.74;271;;1032;130;30;6;10000;1;0;0;0;3;100;M;25R
517;47835;67939.1668;238.0541786;230.3437195;2537.46;263;430;1032;130;30;6;10000;1;0;0;0;3;100;M;25R
588;48549;67968.57008;240.237954;200.389897;3230.88;278;446;1032;130;30;6;10000;1;0;0;0;3;100;M;25R
630;49526;67934.92376;225.4465255;179.4003151;2735.58;265;440;1031;140;30;6;10000;1;0;0;0;3;100;M;25R
650;49630;67942.13204;208.7221725;174.1638037;3337.56;262;424;1031;140;30;6;10000;1;0;0;0;3;100;M;25R
908;49781;67934.19716;38.48897308;27.91875146;4617.72;258;460;1031;140;30;6;10000;0;0;1;0;3;100;H;25R
672;50794;67717.24506;198.4077988;174.7606955;3855.72;270;382;1031;170;40;6;10000;1;0;0;0;3;133.3333333;M;25R
689;56579;67889.13396;259.6602211;232.9892145;3154.68;249;424;1031;190;30;7;10000;1;0;0;0;3;93.33333333;M;25R
1087;78482;67732.39558;172.8855071;175.0879909;5280.66;244;412;1032;310;50;4;10000;1;0;0;0;3;100;M;2
1113;62983;67438.42766;260.2401848;229.9938208;4526.28;288;444;1031;210;0;5;10000;1;0;0;0;3;100;M;25R
834;79795;67801.74763;42.66499198;68.28607728;3657.6;247;442;1032;330;45;5;10000;1;0;0;0;3;100;M;2
617;62079;67678.65875;226.8605079;175.5602073;3368.04;277;476;1031;210;0;5;10000;1;0;0;0;3;100;M;25R
894;80833;67919.98913;65.92232606;135.9201455;3642.36;271;350;1032;330;45;5;10000;1;0;0;0;3;100;M;2
717;47519;67776.51077;10.36975977;342.3944053;4175.76;300;360;1032;130;30;6;10000;1;0;0;0;3;100;M;25R
643;61297;67863.25576;205.0523572;151.1705712;3939.54;266;446;1031;210;0;5;10000;1;0;0;0;3;100;M;25R
584;69827;67919.47716;253.6930891;237.8604813;3246.12;243;442;1031;140;180;2;10000;1;0;0;0;3;100;M;25R
950;69372;67907.00785;10.44609082;236.4491058;4427.22;219;312;1031;140;180;2;10000;1;0;0;0;3;100;M;25R
653;47519;67861.31234;209.9618391;181.0138291;2849.88;241;456;1032;130;30;6;10000;1;0;0;0;3;100;M;25R
1014;78173;67889.32276;208.3354259;212.0093513;4693.92;272;458;1032;310;50;4;10000;1;0;0;0;3;100;M;2
1183;53078;67749.26626;10.52784671;297.372252;4411.98;229;252;1031;190;35;6;10000;1;0;0;0;3;100;M;25R
1329;64298;67753.61418;10.5007819;236.9333863;4411.98;253;250;1031;220;0;5;10000;1;0;0;0;3;100;M;25R
1207;80521;67808.95795;224.8026978;229.8334692;5341.62;271;440;1032;330;45;5;10000;1;0;0;0;3;100;M;2
841;47532;67968.63386;38.55350781;15.85302661;4602.48;272;430;1032;130;30;6;10000;1;0;0;0;3;100;M;25R
798;59700;67425.55223;38.17490911;10.33377401;5151.12;297;414;1031;190;0;6;10000;1;0;0;0;3;100;M;25R
666;76304;67995.71983;257.9512332;233.576914;3825.24;242;440;1032;300;35;3;10000;1;0;0;0;3;100;M;25R
1056;77413;67873.69716;224.821043;234.2425758;5105.4;285;460;1032;310;50;4;10000;1;0;0;0;3;100;M;2
957;47522;67530.71711;38.30801564;15.90610635;4587.24;259;440;1032;130;30;6;10000;1;0;0;0;3;100;M;25R
645;62971;67913.51815;189.4436977;173.5981719;3268.98;247;396;1031;210;0;5;10000;1;0;0;0;3;100;M;25R
980;56998;67843.45325;259.7461635;212.4643583;3543.3;260;446;1031;190;30;7;10000;1;0;0;0;3;92.30769231;M;25R
1142;81133;67746.34815;200.8302916;176.6854306;4168.14;279;412;1032;153;180;2;10000;1;0;0;0;3;100;M;2
615;55773;67870.37181;271.0077516;283.104652;2491.74;275;275;1031;180;0;7;10000;1;0;0;0;3;100;M;25R
592;72923;67908.6675;214.070288;179.234347;2796.54;297;444;1031;240;0;4;10000;1;0;0;0;3;150;M;25R
621;48209;67893.90531;248.6066474;217.8447078;3070.86;265;440;1032;130;30;6;10000;1;0;0;0;3;100;M;25R
627;48267;67697.59957;195.6380983;172.5933627;5387.34;245;472;1032;130;30;6;10000;0;0;0;0;3;100;M;25R
568;66415;67880.84301;241.2002811;234.4633682;3177.54;251;440;1031;220;0;4;10000;1;0;0;0;3;116.6666667;M;25R
1009;48461;67864.65506;202.3318811;172.3083094;3817.62;303;472;1032;130;30;6;10000;1;0;0;0;3;100;M;25R
636;75471;67985.31554;256.5948474;194.2105571;4351.02;252;462;1032;280;40;3;10000;1;0;0;0;3;100;M;25R
558;48523;67868.44875;241.1443668;197.5931905;2385.06;255;446;1032;130;30;6;10000;1;0;0;0;3;100;M;25R
865;77629;67783.91351;42.64883796;47.96771717;3703.32;251;442;1032;310;50;4;10000;1;0;0;0;3;100;M;2
619;48543;67971.55912;200.7561108;170.6331018;3467.1;275;426;1032;130;30;6;10000;1;0;0;0;3;100;M;25R
877;70973;66829.57167;130.8297762;109.822145;4648.2;296;268;1031;270;30;5;10000;1;0;0;0;3;100;M;25R
887;50416;67954.54631;10.86403362;58.25717538;3886.2;255;396;1031;170;40;6;10000;0;0;1;0;3;114.2857143;H;25R
609;48673;67868.19927;207.3591467;173.4204714;3680.46;270;428;1031;140;30;6;10000;1;0;0;0;3;100;M;25R
939;82380;67996.65916;65.95053491;136.0847427;3771.9;229;302;1032;153;180;2;10000;1;0;0;0;3;100;M;2
587;48660;67740.5204;240.964723;233.8901519;3520.44;261;430;1031;140;30;6;10000;1;0;0;0;3;100;M;25R
865;60485;67795.0853;10.90339713;8.068245581;4541.52;283;444;1031;190;0;6;10000;1;0;0;0;3;100;M;25R
713;48988;67817.17623;259.7419363;236.4643435;3040.38;257;440;1031;140;30;6;10000;1;0;0;0;3;100;M;25R
593;49136;67690.47685;222.7251589;175.9667335;2773.68;247;412;1031;140;30;6;10000;1;0;0;0;3;100;M;25R
615;49305;67941.92531;225.4342456;175.8173147;2674.62;259;462;1031;140;30;6;10000;1;0;0;0;3;100;M;25R
775;65585;67985.69817;259.6309607;214.6878859;3688.08;319;442;1031;220;0;4;10000;1;0;0;0;3;116.6666667;M;25R
698;49756;67816.73073;276.0837512;274.1185769;2788.92;271;440;1031;140;30;6;10000;1;0;0;0;3;100;M;25R
622;49904;67901.92283;204.4832644;147.188995;3634.74;257;456;1031;140;30;6;10000;1;0;0;0;3;115.3846154;M;25R
762;66593;67856.29627;225.4633288;208.3038716;4145.28;273;456;1031;220;0;4;10000;1;0;0;0;3;118.1818182;M;25R
1482;56609;67952.73336;38.56419294;10.63723535;5021.58;298;440;1031;190;30;7;10000;1;0;0;0;3;93.75;M;25R
1055;69811;67880.7476;38.52986662;0.412842339;4762.5;298;408;1031;140;180;2;10000;1;0;0;0;3;100;M;25R
562;50041;67766.17355;250.3717211;216.6331236;3063.24;245;430;1031;140;30;6;10000;1;0;0;0;3;116.6666667;M;25R
914;62418;67934.16327;10.95525246;353.433521;4427.22;255;332;1031;210;0;5;10000;1;0;0;0;3;100;M;25R
841;80083;67914.82351;292.4994231;232.4229997;5760.72;247;440;1032;330;45;5;10000;1;0;0;0;3;100;M;2
634;50115;67900.25509;205.7905369;172.5322656;3695.7;268;378;1031;140;30;6;10000;1;0;0;0;3;115.3846154;M;25R
1243;68092;67735.35501;10.42708955;307.7933002;4815.84;238;328;1031;220;0;4;10000;1;0;0;0;3;120;M;25R
654;50593;67799.46569;276.1033856;274.0618283;3025.14;254;430;1031;170;40;6;10000;1;0;0;0;3;130.7692308;M;25R
796;50908;67966.557;357.6577022;250.2807008;4549.14;251;280;1031;170;40;6;10000;1;0;0;0;3;133.3333333;M;25R
792;57171;67786.87418;351.156213;270.271852;3931.92;222;282;1031;190;30;7;10000;1;0;0;0;3;92.85714286;M;25R
708;51287;67850.54999;259.7384165;212.3616521;2979.42;250;428;1031;170;40;6;10000;1;0;0;0;3;144.4444444;M;25R
687;51400;67905.59166;256.7062987;243.6077891;3573.78;248;424;1031;170;40;6;10000;1;0;0;0;3;122.2222222;M;25R
646;51515;67825.21392;272.0961695;274.6669633;3086.1;262;440;1031;170;40;6;10000;1;0;0;0;3;122.2222222;M;25R
886;81337;67998.40411;65.979685;136.3204017;4008.12;243;302;1032;153;180;2;10000;1;0;0;0;3;100;M;2
623;51554;67927.15448;198.5820046;159.7425705;3368.04;277;462;1031;170;40;6;10000;1;0;0;0;3;120;M;25R
834;72401;67858.59221;92.72108989;85.84967998;5158.74;311;398;1031;240;0;4;10000;1;0;0;0;3;100;M;25R
640;51671;67888.29235;225.473926;179.4599957;2705.1;260;456;1031;170;40;6;10000;0;0;0;0;3;118.1818182;M;25R
612;69723;67920.99064;222.2484786;204.6272929;2987.04;288;426;1031;140;180;2;10000;0;0;0;0;3;100;M;25R
641;51863;67920.00975;206.1744092;170.8409704;3695.7;241;378;1031;170;40;6;10000;1;0;0;0;3;118.1818182;M;25R
1204;77733;67921.67756;224.8139351;211.9365055;4808.22;270;472;1032;310;50;4;10000;1;0;0;0;3;100;M;2
1425;58123;67648.09418;10.56138854;298.2543318;4389.12;247;280;1031;180;0;7;10000;1;0;0;0;3;92.30769231;M;25R
888;69105;67393.43668;10.23206261;237.7470974;4160.52;213;232;1031;140;180;2;10000;1;0;0;0;3;100;M;25R
659;51962;67906.44707;208.9924047;172.9910312;3627.12;253;350;1031;170;40;6;10000;1;0;0;0;3;118.1818182;M;25R
646;78813;67694.08885;42.58653964;51.91604797;3444.24;242;430;1032;310;50;4;10000;1;0;0;0;3;100;M;2
616;51981;67930.39051;271.5572928;273.9082741;3063.24;254;410;1031;170;40;6;10000;1;0;0;0;3;116.6666667;M;25R
576;75247;67869.39541;248.3344307;247.6570405;2880.36;249;424;1032;280;40;3;10000;1;0;0;0;3;100;M;25R
737;52199;67984.63797;208.7333911;173.031876;4008.12;285;456;1031;170;40;6;10000;1;0;0;0;3;116.6666667;M;25R
1246;64009;67525.14981;11.25946458;237.1516131;4480.56;226;268;1031;220;0;5;10000;1;0;0;0;3;100;M;25R
873;82400;67968.48348;65.94968522;135.1348015;2583.18;250;280;1032;153;180;2;10000;1;0;0;0;3;100;M;2
577;52322;67906.10785;270.2795693;273.7540122;3154.68;263;263;1031;190;35;6;10000;1;0;0;0;3;116.6666667;M;25R
741;77439;67782.48815;209.1579942;157.7317242;3794.76;261;472;1032;310;50;4;10000;1;0;0;0;3;100;M;25R
607;52670;67998.00437;195.7030104;162.8020471;3893.82;280;398;1031;190;35;6;10000;1;0;0;0;3;100;M;25R
573;52496;67699.82809;258.1060282;201.678668;2788.92;209;410;1031;190;35;6;10000;1;0;0;0;3;100;M;25R
620;52709;67955.53749;257.1091473;245.2160255;2926.08;280;426;1031;190;35;6;10000;1;0;0;0;3;100;M;25R
586;77103;67441.92452;222.6602256;178.3276203;2400.3;273;490;1032;300;35;3;10000;1;0;0;0;3;100;M;25R
605;52784;67909.30401;259.2723872;213.5735549;3124.2;277;456;1031;190;35;6;10000;1;0;0;0;3;100;M;25R
762;67744;67970.79956;259.5846786;210.7159362;3573.78;276;462;1031;220;0;4;10000;1;0;0;0;3;140;M;25R
795;52910;67936.0189;130.5286092;109.6518067;4655.82;270;238;1031;190;35;6;10000;1;0;0;0;3;100;M;25R
625;72953;67945.03235;223.8209475;178.9878235;3063.24;276;462;1031;240;0;4;10000;1;0;0;0;3;140;M;25R
857;52931;67944.99357;259.5981578;232.9112683;3139.44;258;440;1031;190;35;6;10000;0;0;0;1;3;100;M;25R
699;53345;67937.58298;229.0630982;179.2372659;3680.46;250;472;1031;190;35;6;10000;1;0;0;0;3;100;M;25R
619;77823;67895.15135;225.4554612;177.5631428;3009.9;269;476;1032;310;50;4;10000;1;0;0;0;3;100;M;25R
971;53302;66990.88286;37.95558773;51.72145701;4556.76;259;444;1031;190;35;6;10000;1;0;0;0;3;100;M;25R
606;75902;67768.41738;254.5884922;213.29753;3307.08;252;458;1032;300;35;3;10000;1;0;0;0;3;100;M;25R
609;53848;67931.177;251.3762969;232.976585;3985.26;248;424;1031;190;35;6;10000;1;0;0;0;3;100;M;25R
975;77983;67943.10959;215.6504462;178.1893198;4732.02;245;430;1032;310;50;4;10000;1;0;0;0;3;100;M;2
573;53850;67929.7074;238.8398313;231.4211372;2781.3;255;424;1031;190;35;6;10000;1;0;0;0;3;100;M;25R
868;53895;67910.69539;208.9015609;157.0992727;3649.98;293;430;1031;190;35;6;10000;1;0;0;0;3;100;M;25R
1034;68580;67771.00976;92.7065501;85.99210129;5143.5;300;344;1031;140;180;2;10000;1;0;0;0;3;116.6666667;M;25R
1057;54410;67862.40239;38.53116525;52.42607132;5151.12;247;440;1031;180;0;7;10000;1;0;0;0;3;116.6666667;M;25R
1175;69377;67455.66882;130.630559;109.7174102;4739.64;279;268;1031;140;180;2;10000;1;0;0;0;3;100;M;25R
1085;54185;67981.32961;93.96421518;89.99895176;5455.92;272;360;1031;180;0;7;10000;1;0;0;0;3;100;H;25R
591;54415;67770.33287;273.106626;267.6510185;1623.06;258;440;1031;180;0;7;10000;0;0;0;0;3;115.3846154;M;25R
574;54522;67898.01968;249.8120956;234.315718;3086.1;263;440;1031;180;0;7;10000;0;0;0;1;3;115.3846154;M;25R
639;54580;67915.1069;253.4240155;232.1845721;3215.64;229;440;1031;180;0;7;10000;1;0;0;0;3;114.2857143;M;25R
1081;54616;67995.75437;38.56033328;52.06188621;5250.18;265;456;1031;180;0;7;10000;1;0;0;0;3;113.3333333;M;25R
665;54686;67425.19546;260.2147776;237.1564536;4122.42;254;430;1031;180;0;7;10000;1;0;0;0;3;113.3333333;M;25R
617;73882;67925.13702;214.3484703;179.3158086;2773.68;266;472;1032;280;40;3;10000;1;0;0;0;3;133.3333333;M;25R
580;54930;67914.63777;212.0633717;175.7741821;3086.1;235;460;1031;180;0;7;10000;1;0;0;0;3;114.2857143;M;25R
553;76567;67892.57013;225.4322272;216.0820906;3581.4;248;456;1032;300;35;3;10000;1;0;0;0;3;100;M;25R
626;55202;67752.3901;275.6754915;274.5927216;2636.52;260;428;1031;180;0;7;10000;1;0;0;0;3;116.6666667;M;25R
751;55475;67826.59056;276.0785539;297.3786914;2758.44;292;460;1031;180;0;7;10000;1;0;0;0;3;100;M;25R
663;55649;67958.26216;97.25439174;83.01862357;5189.22;345;440;1031;180;0;7;10000;1;0;0;0;3;100;M;25R
649;55800;67933.58567;273.4738776;282.6209296;3345.18;246;428;1031;190;30;7;10000;1;0;0;0;3;100;M;25R
701;73302;67837.67676;225.3055911;214.5398932;2651.76;251;472;1031;240;0;4;10000;1;0;0;0;3;140;M;25R
655;55776;67638.73662;261.2164869;212.5378607;3032.76;262;446;1031;180;0;7;10000;1;0;0;0;3;100;M;25R
1273;78581;67753.42752;215.6207459;178.9004165;4876.8;263;472;1032;310;50;4;10000;1;0;0;0;3;100;M;2
818;55854;67939.90897;225.3981388;177.4080629;2552.7;275;462;1031;190;30;7;10000;1;0;0;0;3;100;M;25R
619;75494;67848.41537;218.0378989;212.618166;3048;256;472;1032;280;40;3;10000;1;0;0;0;3;100;M;25R
645;56158;67848.7095;270.9478014;274.075105;2400.3;252;424;1031;190;30;7;10000;1;0;0;0;3;100;M;25R
611;56365;66962.61456;241.8280265;246.8355697;1729.74;299;458;1031;190;30;7;10000;0;0;0;0;3;100;M;25R
626;56533;67834.71779;209.0158813;172.8339203;3489.96;280;396;1031;190;30;7;10000;0;0;0;0;3;93.33333333;M;25R
1002;72005;67945.40638;38.53604567;52.43765139;4594.86;259;430;1031;240;0;4;10000;0;0;0;0;3;100;M;25R
547;57233;67664.33114;218.1318;177.4067757;2910.84;244;456;1031;190;30;7;10000;1;0;0;0;3;92.85714286;M;25R
1050;57078;67937.66198;259.631894;232.6746413;3169.92;257;430;1031;190;30;7;10000;1;0;0;0;3;92.85714286;M;25R
1032;57600;67970.86533;225.4283201;177.5357714;3497.58;273;462;1031;180;0;7;10000;1;0;0;0;3;91.66666667;M;25R
659;75182;67889.55163;259.7813285;232.0189908;3200.4;265;446;1032;280;40;3;10000;1;0;0;0;3;100;M;25R
1019;57633;67826.66471;208.9355906;174.2585367;3916.68;262;460;1031;180;0;7;10000;1;0;0;0;3;92.30769231;M;25R
626;76228;67939.20111;225.2985116;178.7409097;2948.94;251;462;1032;300;35;3;10000;1;0;0;0;3;100;M;25R
1375;57814;67850.37689;275.9318839;288.8572834;3611.88;259;440;1031;180;0;7;10000;1;0;0;0;3;92.30769231;M;25R
1525;57737;67969.87541;225.4110609;177.3439706;3695.7;247;456;1031;180;0;7;10000;1;0;0;0;3;92.30769231;M;25R
1371;57862;67689.61626;10.36222309;240.0765017;4770.12;223;270;1031;180;0;7;10000;1;0;0;0;3;92.30769231;M;25R
836;69880;67998.36463;354.2718127;236.5967007;4556.76;212;234;1031;140;180;2;10000;1;0;0;0;3;100;M;25R
666;58157;67961.22686;276.6589661;323.8942859;2613.66;246;426;1031;180;0;7;10000;1;0;0;0;3;93.33333333;M;25L
1653;58144;65396.27607;92.95687152;85.36307524;5768.34;205;280;1031;180;0;7;10000;1;0;0;0;3;92.85714286;M;25R
1190;79235;67979.20399;178.9435884;173.1816567;6073.14;270;462;1032;330;45;5;10000;1;0;0;0;3;100;M;2
1648;58551;66496.72132;92.6048068;85.35611535;5791.2;205;266;1031;180;0;7;10000;1;0;0;0;3;100;M;25R
670;58750;67949.10388;259.634417;232.5867041;3055.62;264;440;1031;180;0;7;10000;1;0;0;0;3;100;M;25R
1538;58887;67936.59011;94.22869222;90.28985487;6583.68;225;312;1031;180;0;7;10000;1;0;0;0;3;100;M;25R
654;59108;67855.08753;259.7190006;215.3218589;3108.96;265;446;1031;180;0;7;10000;1;0;0;0;3;100;M;25R
698;59837;67900.48174;208.8490241;157.7589535;3566.16;276;394;1031;190;0;6;10000;1;0;0;0;3;100;M;25R
765;75625;67801.14719;259.766039;238.1097449;3604.26;306;456;1032;300;35;3;10000;1;0;0;0;3;100;M;25R
752;59862;67979.01712;208.7977154;172.8641413;3634.74;282;428;1031;190;0;6;10000;1;0;0;0;3;100;M;25R
728;60038;67800.42594;259.7757805;209.5306327;4160.52;253;458;1031;190;0;6;10000;1;0;0;0;3;100;M;25R
800;71951;67924.58112;350.2134288;295.6476792;3771.9;247;280;1031;270;30;5;10000;1;0;0;0;3;100;M;25R
695;60611;67905.8461;259.7053425;211.8288629;3223.26;253;456;1031;190;0;6;10000;1;0;0;0;3;100;M;25R
